Resamples:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1TruncStart,4.325238406694059,6.127421076149916,10.452659482843973,9.371349881170458,6.487857610041087,8.290040279496946,9.731786415061631,10.092222948952802,9.010913347279287,7.929603745605773,6.127421076149916,9.731786415061633,8.290040279496946,9.371349881170458,7.929603745605773,9.731786415061633,11.173532550626316,7.569167211714602,7.20873067782343,9.37134988117046,9.731786415061631,7.929603745605773,7.20873067782343,7.569167211714602,5.7669845422587445,10.452659482843973,11.17353255062632,8.290040279496946,8.290040279496946,6.848294143932259
AdiacTruncEnd,17.791368552684425,18.989750890430006,17.975735066183745,16.40861970143952,17.422635525685784,16.592986214938843,17.05390249868714,17.23826901218646,16.96171924193748,16.03988667444088,18.621017863431366,17.791368552684425,17.607002039185105,17.791368552684425,16.59298621493884,17.975735066183745,18.713201120181026,17.514818782435444,19.727216944427287,17.146085755436804,17.514818782435444,19.45066717417831,15.394603877193259,18.989750890430006,17.422635525685784,17.791368552684425,17.238269012186464,15.763336904191899,17.33045226893612,16.500802958189183
ArrowHeadTruncEnd,12.975715220082176,12.151860285473784,12.563787752777982,9.474331747996512,12.769751486430078,10.298186682604904,12.563787752777982,12.151860285473786,9.886259215300704,9.680295481648608,11.328005350865393,6.178912009562941,8.856440547040215,10.504150416256998,11.328005350865393,8.444513079736018,11.945896551821685,10.710114149909097,15.035352556603154,10.504150416257,10.092222948952802,9.886259215300706,9.680295481648605,8.650476813388117,11.122041617213293,11.328005350865393,12.975715220082176,10.092222948952804,9.680295481648606,9.062404280692311
BMETruncEnd,5.766984542258744,6.247566587446973,7.449021700417546,7.2087306778234295,6.487857610041087,7.4490217004175445,6.728148632635202,5.766984542258744,6.487857610041087,5.766984542258744,6.487857610041087,6.007275564852859,5.7669845422587445,6.487857610041087,6.247566587446972,6.007275564852859,7.929603745605773,6.007275564852859,6.247566587446972,6.007275564852859,6.728148632635202,6.487857610041087,6.728148632635202,5.046111474476401,8.169894768199889,6.007275564852859,6.247566587446972,7.689312723011658,6.968439655229316,6.007275564852859
BeefTruncStart,22.827647146440864,26.432012485352576,21.626192033470293,24.029102259411435,20.42473692049972,20.42473692049972,21.626192033470293,22.827647146440864,22.827647146440864,22.827647146440864,26.432012485352576,22.827647146440864,25.230557372382005,26.432012485352576,24.029102259411435,22.827647146440864,22.827647146440864,25.230557372382005,22.827647146440864,21.626192033470286,25.230557372382005,18.021826694558577,25.230557372382005,19.223281807529148,19.223281807529148,16.820371581588002,24.029102259411435,24.029102259411435,22.827647146440864,20.42473692049972
BeetleFlyTruncEnd,5.406548008367573,5.406548008367573,5.406548008367573,5.406548008367573,1.8021826694558576,9.010913347279288,10.813096016735145,7.20873067782343,5.406548008367573,10.813096016735145,12.615278686191001,5.406548008367573,10.813096016735145,7.20873067782343,1.8021826694558576,5.406548008367573,7.20873067782343,7.20873067782343,5.406548008367573,3.604365338911715,5.406548008367573,10.813096016735145,3.604365338911715,10.813096016735145,10.813096016735145,5.406548008367573,7.20873067782343,9.010913347279288,7.20873067782343,9.010913347279288
BirdChickenTruncEnd,5.406548008367573,5.406548008367573,3.604365338911715,7.20873067782343,5.406548008367573,3.604365338911715,2.220446049250313e-16,9.010913347279288,5.406548008367573,2.220446049250313e-16,10.813096016735145,1.8021826694558576,1.8021826694558576,3.604365338911715,3.604365338911715,2.220446049250313e-16,12.615278686191001,5.406548008367573,3.604365338911715,1.802182669455858,3.604365338911715,9.010913347279288,9.010913347279288,1.802182669455858,1.8021826694558576,5.406548008367573,2.220446049250313e-16,10.813096016735146,3.604365338911715,9.010913347279288
CBFTruncEnd,2.6832497523009438,3.203880301254858,2.042473692049972,3.5242683313803442,1.8422311732215435,2.2427162108784007,2.4830072334725153,5.646839030961687,1.2815521205019433,2.8834922711293722,2.4830072334725153,3.6043653389117147,3.804607857740144,2.483007233472515,1.7621341656901721,3.4041228200832867,4.004850376568572,2.6832497523009438,1.321600624267629,3.28397730878623,2.1225706995813436,3.163831797489172,1.601940150627429,2.2827647146440864,2.002425188284286,2.1626192033470293,1.5618916468617434,2.2827647146440864,3.924753369037201,2.923540774895058
CarTruncEnd,9.010913347279287,4.805820451882287,6.608003121338145,6.007275564852859,6.007275564852859,4.2050928953970015,4.805820451882286,6.608003121338144,6.0072755648528595,7.2087306778234295,3.6043653389117147,6.0072755648528595,8.410185790794001,6.608003121338145,3.6043653389117147,8.410185790794003,4.805820451882287,4.2050928953970015,7.809458234308717,3.0036377824264293,7.809458234308717,7.809458234308717,6.007275564852859,5.406548008367573,7.20873067782343,7.20873067782343,4.2050928953970015,5.406548008367573,5.406548008367573,4.2050928953970015
ChinatownTruncEnd,1.2610024509312125,0.8406683006208084,1.7864201388192176,1.3660859885088135,3.04742258975043,0.8406683006208084,1.2610024509312125,2.942339052172829,0.7355847630432074,1.0508353757760105,3.04742258975043,6.515179329811264,2.2067542891296217,1.2610024509312123,4.833842728569648,7.881265318320077,2.942339052172829,1.2610024509312125,0.8406683006208086,3.993174427948839,5.989761641923257,1.7864201388192178,0.8406683006208084,3.04742258975043,3.4677567400608336,2.732171977017627,1.1559189133536114,3.783007352793637,4.308425040681642,2.627088439440026
